index,Latest Revenue,Previous Quarter,3 Quarters Revenue,4 Quarters Revenue,Latest Gross Profit,Previous Gross Profit, 3 Quarters Gross Profit,4 Quarters Gross Profit,Latest Net Income,Previous Net Income,3 Quarters Net Income,4 Quarters Net Income,Market Cap,Sector,Next Earnings,Ticker,P/E Ratio TTM,Price to Sales TTM,Price to Cash Flow MRQ,Price to Free Cash Flow TTM,Price to Book MRQ,Price to Tangible Book MRQ,Gross margin TTM,Gross Margin 5YA,Operating margin TTM,Operating margin 5YA,Pretax margin TTM,Pretax margin 5YA,Net Profit margin TTM,Net Profit margin 5YA,Revenue/Share TTM,Basic EPS ANN,Diluted EPS ANN,Book Value/Share MRQ,Tangible Book Value/Share MRQ,Cash/Share MRQ,Cash Flow/Share TTM,Return on Equity TTM,Return on Equity 5YA,Return on Assets TTM,Return on Assets 5YA,Return on Investment TTM,Return on Investment 5YA,EPS(MRQ) vs Qtr. 1 Yr. Ago MRQ,EPS(TTM) vs TTM 1 Yr. Ago TTM,5 Year EPS Growth 5YA,Sales (MRQ) vs Qtr. 1 Yr. Ago MRQ,Sales (TTM) vs TTM 1 Yr. Ago TTM,5 Year Sales Growth 5YA,5 Year Capital Spending Growth 5YA,Quick Ratio MRQ,Current Ratio MRQ,LT Debt to Equity MRQ,Total Debt to Equity MRQ,Asset Turnover TTM,Inventory Turnover TTM,Revenue/Employee TTM,Net Income/Employee TTM,Receivable Turnover TTM,Dividend Yield ANN,Dividend Yield 5 Year Avg. 5YA,Dividend Growth Rate ANN,Payout Ratio TTM,Assets Current,Assets Previous,3 Quarter Assets,4 Quarter Assets,Latest Equity,Previous Quarter Equity,3 Quarter Equity,4 Quarter Equity,Month,YTD,Year,ThreeYear,3 Quarters Gross Profit,Sales Growth One Year,Revenue Growth Year,Revenue Growth Quarter,Gross Margin Quarter,Gross Margin Year,Operating Margin Quarter,Asset Turnover Quarter,Asset Turnover Year,Equity Growth Quarter,revenue_growth_score,gross_margin_score,assets_turnover_score,operating_margin_score,size_score_score,rev_score,mar_score,style_score,five_year_growth,five_year_margin,equity_growth_score,pbratio_score,psratio_score,pcf_score,SalesOneYear_score,peratio_score,combined_alpha
Analog Devices,2972.06,2684.29,2339.57,1758.85,1944.52,1944.52,1121.82,1944.52,918.16,364.76,-116.14,609.65,85350000000.0,Information Technology,Aug 24 2022,ADI,45.36,8.58,65.28,45.52,2.24,-,58.33%,64.67,18.21%,25.5,16.6%,22.1%,16.84%,20.87%,20.36,3.5,3.46,71.37,-7.85,3.34,7.23,6.67,9.49,4.54,5.53%,4.88%,5.91%,31.07%,-15.86%,4.66,78.89%,57.28%,16.42,21.95,1.53,1.99,16.86%,16.86%,0.27,4.74,394.93K,66.49K,8.05,1.9,1.87,12.49,84.39%,50800.65,50800.65,52322.07,21641.19,37099.78,37427.31,37992.54,12263.96,1.43,-9.69,6.1,51.61,1944.52,78.89,0.6897745686101715,0.10720525725610869,0.6542667375490401,0.7973617009934626,0.3089305061136047,0.039002913020469876,0.03200342908998211,-0.008751096458708864,84.93150684931507,70.31963470319634,14.61187214611872,86.0730593607306,84.93150684931507,98.86363636363636,78.4090909090909,177.27272727272725,86.3013698630137,81.7351598173516,35.467980295566505,36.5296803652968,88.12785388127854,88.81278538812786,97.26027397260275,87.44292237442922,32927.09891273897
Texas Instru,4905.0,4832.0,4643.0,4580.0,3442,3442,3152,3442,2563,2503,2305,2213,155590000000.0,Information Technology,Jul 26 2022,TXN,19.47,8.28,65.22,64.26,11.2,16.42,68.68%,65.06,50.55%,42.82,50.14%,42.9%,43.34%,35.49%,20.26,8.38,8.26,15.2,10.37,10.66,9.77,67.68,55.73,36.59,29.84%,40.39%,34.13%,25.75%,32.55%,18.89,14.36%,22.95%,6.53,35.91,4.73,5.54,51.67%,55.23%,0.84,3.01,611.61K,265.06K,11.22,2.7,2.34,16.98,48.99%,25276.0,25276.0,23273,20603,14017.0,13333.0,12151,11153,-4.07,-12.48,-9.97,46.48,3442,14.36,0.07096069868995633,0.015107615894039736,0.7017329255861366,0.7261603375527426,0.5225280326197758,0.12937173603418262,0.1250197816110144,0.0513012825320633,53.65296803652968,75.79908675799086,64.38356164383562,97.71689497716895,92.00913242009132,43.18181818181818,68.18181818181817,111.36363636363635,52.51141552511416,82.64840182648402,80.54187192118226,85.38812785388129,86.87214611872146,88.58447488584474,52.73972602739726,47.26027397260274,32861.5725716576
Amer Tower Corp,2660.3,2445.2,2454.3,2298.9,1860.9,1860.9,1730,1860.9,725.1,614.1,827.5,849.2,106670000000.0,Real Estate,Aug 03 2022,AMT,39.9,10.67,89.77,179.73,19.62,-,70.51%,70.93,30.59%,31.74,28.93%,22.97%,26.56%,22.17%,21.62,5.69,5.66,11.75,-61.74,4.26,16.66,56.98,31.99,4.49,4.19%,5.31%,4.9%,7.71%,34.28%,23.42,23.25%,20.13%,10.09,15.07,-,0.41,711.44%,810.45%,0.17,-,1.55M,410.47K,14.52,2.43,1.76,18.67,93.19%,69763.5,69763.5,60530,58982.9,5363.0,5081.2,5411.2,5754.2,-8.95,-20.46,-5.71,15.17,1860.9,23.25,0.15720562007916833,0.08796826435465417,0.6995075743337218,0.7550285534603953,0.2725632447468331,0.025422080792009194,0.023552669614722122,0.05545934031331185,81.05022831050228,74.88584474885845,7.76255707762557,79.90867579908677,88.12785388127854,75.86206896551724,86.20689655172413,162.06896551724137,70.2054794520548,86.7579908675799,82.26600985221675,93.15068493150685,91.78082191780823,92.92237442922374,73.28767123287672,85.15981735159818,32449.554063477066
Cf Industries,2868.0,2540.0,1362.0,1588.0,1698,1698,440,1698,1658,1129,-130,450,21230000000.0,Materials,Aug 03 2022,CF,13.11,2.54,10.1,7.26,5.31,11.35,45.42%,24.1,37.17%,17.82,33.52%,13.44%,25.56%,11.51%,39.01,4.27,4.24,19.15,8.93,12.52,14.13,46.91,12.15,16.56,4.28%,24.72%,5.98%,501.77%,317.11%,0.0,173.66%,98.95%,12.15,-25.31,1.5,1.72,74.04%,86.51%,0.65,10.52,2.79M,712.00K,17.6,1.57,2.47,0.0,15.71%,13782.0,13782.0,11766,12007,4002.0,3206.0,2938,3246,-4.2,46.74,91.13,142.95,1698,173.66,0.8060453400503779,0.12913385826771653,0.5920502092050209,0.8126346015793252,0.5781032078103208,0.13873167900159628,0.10107386446089102,0.24828446662507797,88.81278538812786,64.84018264840182,68.2648401826484,98.40182648401826,39.26940639269406,100.0,100.0,200.0,76.48401826484019,30.47945205479452,94.58128078817734,68.2648401826484,45.09132420091324,30.36529680365297,98.40182648401826,27.054794520547947,32367.327417504555
Monolithic Power,377.71,336.5,323.52,293.32,218.88,218.88,186.31,218.88,96.13,78.57,77.13,60.63,19790000000.0,Information Technology,Jul 27 2022,MPWR,71.57,14.41,166.25,144.8,14.46,14.54,57.34%,55.68,23.47%,19.14,23.97%,20.25%,20.75%,19.84%,27.72,5.28,5.05,28.44,28.3,16.59,6.42,23.53,19.81,18.28,15.9%,21.56%,17.94%,73.25%,56.18%,32.07,48.44%,42.64%,25.45,20.74,3.43,4.58,0%,0%,0.88,2.34,480.01K,99.59K,13.03,0.73,0.6,27.87,44.73%,1713.98,1713.98,1495.9,1372.99,1326.11,1243.98,1162.71,1087.36,5.44,-12.5,36.38,235.28,218.88,48.44,0.2877062593754261,0.12246656760772653,0.5794922030128935,0.6577664250028173,0.2545074263323714,0.14691342178244007,0.12943072070074718,0.06602196176787399,87.89954337899543,62.78538812785388,70.31963470319634,77.6255707762557,36.757990867579906,82.95454545454545,56.81818181818182,139.77272727272728,94.06392694063926,72.3744292237443,84.23645320197043,90.18264840182648,97.03196347031964,97.94520547945206,86.3013698630137,94.52054794520548,32221.60877620254
Autodesk Inc,1211.6,1125.8,1059.7,989.3,1098.4,1098.4,954.3,1098.4,142.4,193.3,148.1,133.8,42490000000.0,Information Technology,May 26 2022,ADSK,84.0,9.32,27.92,27.92,48.31,-,90.46%,89.61,14.08%,6.57,12.87%,5.01%,11.33%,10.41%,19.76,2.26,2.24,3.89,-14.89,8.08,2.91,54.78,145.46,6.26,5.77%,11.53%,11.15%,-90.18%,-58.87%,0.0,16.59%,15.72%,16.65,-2.64,-,0.69,268.27%,309.46%,0.55,-,348.13K,39.44K,6.45,0.0,0.0,0.0,0%,8606.8,8606.8,7420.6,7298.3,849.1,1279.9,1327.8,1128.4,-6.31,-33.69,-32.78,7.31,1098.4,16.59,0.22470433639947435,0.07621247113163969,0.9065698250247608,1.0016414371694329,0.11753053813139651,0.09384827500735853,0.08494058961131508,-0.3365887959996875,78.99543378995433,92.92237442922374,46.118721461187214,45.20547945205479,67.57990867579909,73.86363636363636,96.5909090909091,170.45454545454544,86.7579908675799,98.85844748858447,3.201970443349754,97.71689497716895,89.49771689497716,57.99086757990868,81.5068493150685,95.662100456621,32195.69195565889
American Intl Group,15808.0,14087.0,12835.0,10681.0,3237,3237,3715,3237,0,-,-,-,45880000000.0,Financial,Aug 04 2022,AIG,5.03,0.86,8.94,10.04,0.84,0.83,-,0.0,27.02%,7.6,24.73%,4.86%,19.94%,3.68%,62.66,10.95,10.82,69.91,69.91,3.17,17.92,16.56,2.26,1.84,0.34%,-,-,16.61%,358.14%,0.0,9.37%,22.09%,-0.3,0.0,-,-,53.39%,53.51%,0.09,-,1.46M,290.96K,-,2.2,2.61,0.0,11.25%,0.0,0.0,-,-,81851.0,81327.0,81322,Retained Earnings (Accumulated Deficit),-7.09,2.99,12.83,12.12,3237,9.37,0.48001123490309894,0.12216937602044438,0.20476973684210525,0.24242197300181612,0.0,inf,inf,0.00644312466954394,87.67123287671232,14.840182648401825,97.71689497716895,14.269406392694064,70.09132420091323,98.48484848484848,33.33333333333333,131.8181818181818,10.50228310502283,9.817351598173515,51.724137931034484,8.333333333333332,11.301369863013697,27.85388127853881,94.29223744292237,8.67579908675799,32185.982164583962
Ulta Salon Cosmetics   Fragrance,2729.39,1995.78,1967.21,1938.52,1027.33,1027.33,797.96,1027.33,375.62,284.24,332.31,305.32,18550000000.0,Consumer Discretionary,May 26 2022,ULTA,19.46,2.12,20.63,20.63,11.94,12.02,39.03%,35.95,15.03%,11.72,15.01%,11.73%,11.42%,8.97%,157.38,18.09,17.98,29.35,29.11,8.25,22.87,55.78,34.51,20.01,15.83%,28.36%,21.19%,78.62%,480.72%,22.49,24.14%,40.3%,12.2,-14.34,0.5,1.46,0%,0%,1.75,3.95,523.08K,59.75K,40.45,0.0,0.0,0.0,0%,4764.38,4764.38,4954.59,5087.54,1535.37,1986.8,1879.81,1844.72,-4.75,-3.99,22.08,15.34,1027.33,24.14,0.40797618801972635,0.3675805950555672,0.376395458325853,0.4761172067802894,0.1376204939565251,0.38191608002160476,0.3019245596139127,-0.22721461646869343,98.40182648401826,38.81278538812785,92.23744292237443,51.82648401826484,32.42009132420091,88.05970149253731,73.13432835820896,161.1940298507463,76.9406392694064,46.917808219178085,5.41871921182266,87.67123287671232,37.21461187214612,46.80365296803653,92.69406392694064,47.03196347031963,32122.466762281445
Avago Technologies,7706.0,7407.0,6778.0,6610.0,5051,5051,4198,5051,3108,2581,2126,1975,225230000000.0,Information Technology,Jun 02 2022,AVGO,33.48,8.45,33.86,33.1,10.48,-,62.96%,55.38,34.35%,20.62,28.31%,15.84%,27.47%,17.41%,66.44,15.7,15,56.07,-75.01,24.95,31.06,32.09,15.73,10.43,6.3%,11.41%,6.9%,83.47%,103.31%,0.0,15.79%,15.46%,15.7,-9.33,2.2,2.44,170.8%,172.11%,0.38,8.54,1.43M,391.50K,11.26,2.79,2.97,27.18,58.23%,73224.0,73224.0,75880,75524,22968.0,24962.0,24340,23939,-3.0,-15.36,27.98,85.28,5051,15.79,0.16580937972768534,0.040367220197110844,0.6554632753698417,0.7088874074593874,0.40332208668569947,0.07015914636366948,0.06487171783386139,-0.07988141975803222,66.43835616438356,70.54794520547945,31.7351598173516,94.52054794520548,96.34703196347031,57.95454545454546,64.77272727272727,122.72727272727272,84.70319634703196,71.91780821917808,13.30049261083744,84.01826484018264,87.67123287671232,67.35159817351598,73.97260273972603,77.85388127853882,32031.680357117293
Applied Matls Inc,6271.0,6123.0,6196.0,5582.0,2959,2959,2967,2959,1976,2014,2013,1579,98940000000.0,Information Technology,May 19 2022,AMAT,15.49,4.07,24.99,19.15,8.27,11.83,47.67%,45.34,31.37%,26.69,30.85%,25.98%,27.1%,23.02%,26.5,6.47,6.41,13.47,9.42,6.5,7.62,56.07,44.41,26.88,20.13%,34.51%,25.89%,63.53%,71.95%,32.96,21.48%,32.8%,16.33,21.43,1.78,2.51,45.87%,45.87%,0.99,2.99,895.26K,242.59K,6.21,0.93,1.05,15.31,13.13%,25428.0,25428.0,24479,24085,11890.0,12247.0,12060,11993,-1.32,-28.91,-10.39,168.51,2959,21.48,0.1234324614833393,0.024171157929119714,0.4718545686493382,0.4896574549065034,0.3151012597671823,0.16441193435058465,0.15843427193120443,-0.02914999591736752,59.1324200913242,50.91324200913242,75.11415525114155,86.7579908675799,87.44292237442922,51.13636363636363,38.63636363636363,89.77272727272727,85.84474885844749,60.04566210045662,22.413793103448278,80.59360730593608,66.89497716894978,54.109589041095894,65.29680365296804,35.84474885844749,31845.570132119497
Realty Income,807.34,681.5,491.88,464.28,755,755,462.21,755,199.52,-17.79,132.59,119.64,40350000000.0,Real Estate,Aug 02 2022,O,66.22,16.62,0.0,-,1.59,2.45,93.56%,94.04,17.75%,21.98,20.49%,25.03%,19%,24.21%,5.2,0.87,0.87,42.39,27.6,0.25,3.38,2.5,3.57,1.43,1.94%,1.47%,1.99%,29.99%,5.11%,-5.14,82.55%,45.97%,13.53,28.43,-,-,62.63%,62.63%,0.08,-,6.66M,1.27M,6.31,4.39,4.23,2.5,290.92%,44062.02,44062.02,23711.09,21984.94,25502.18,25052.57,13335.09,11839.53,-7.16,-5.84,3.17,-2.74,755,82.55,0.7389075557853021,0.1846515040352165,0.9351698169296703,1.2351738241308794,0.24713255877325538,0.012215206353831864,0.00924832769809464,0.017946661759651827,92.92237442922374,94.29223744292237,1.82648401826484,76.02739726027397,64.61187214611871,100.0,100.0,200.0,79.90867579908677,99.08675799086758,63.54679802955665,22.71689497716895,98.63013698630137,10.159817351598173,97.94520547945206,93.60730593607306,31710.505657151854
Visa Inc,7189.0,7059.0,6559.0,6130.0,5798,5798,5320,5798,4802,4776,4315,4064,412180000000.0,Information Technology,Jul 26 2022,V,37.75,15.47,35.53,33.94,12.64,-,80.59%,80.77,66.66%,64.86,67.29%,64.17%,51.1%,48.45%,10.36,5.64,4.69,17.26,-4.39,6.49,5.61,39.95,34.4,16.99,14.35%,21.08%,17.25%,23.09%,31.43%,13.57,25.48%,26.14%,9.83,6.15,-,1.29,48.57%,58.43%,0.33,-,1.25M,640.23K,13.72,0.75,0.58,15.77,22.34%,81808.0,81808.0,82896,82671,35989.0,36194.0,37589,37790,-6.37,-8.07,-12.21,20.84,5798,25.48,0.17275693311582382,0.01841620626151013,0.8065099457504521,0.8609718973902067,0.667964946445959,0.0585843275311298,0.05487849599061217,-0.005663922197049235,55.70776255707762,86.7579908675799,25.570776255707763,99.31506849315068,98.17351598173516,61.36363636363637,84.0909090909091,145.45454545454547,69.29223744292237,94.97716894977168,39.90147783251231,88.35616438356165,97.71689497716895,69.63470319634703,76.02739726027397,83.56164383561644,31670.850535859987
Costco Whsl Corp New,51904.0,50363.0,62675.0,45277.0,6387,6387,7942,6387,1812,1693,2275,1663,187630000000.0,Consumer Staples,Aug 03 2022,COST,34.62,0.91,0.0,40.72,9.8,9.8,12.65%,13.05,3.54%,3.24,3.54%,3.22%,2.66%,2.37%,472.93,11.3,11.27,43.81,43.81,27.74,16.69,31.44,25.55,9.48,8.3%,19%,16.26%,36.46%,26.85%,16.17,15.94%,17.69%,10.54,6.26,0.51,1.03,34.29%,34.29%,3.56,12.1,729.93K,19.42K,100.92,0.84,0.81,11.77,25.38%,63078.0,63078.0,59268,57274,19418.0,18463.0,17564,16482,-15.77,-12.41,29.36,100.97,6387,15.94,0.1463657044415487,0.030597859539741475,0.12305409987669544,0.12153040400724958,0.034910604192355116,0.548569495967955,0.5554472240717842,0.051725071765151925,62.55707762557078,6.392694063926941,93.83561643835617,25.799086757990867,94.74885844748859,87.87878787878788,6.0606060606060606,93.93939393939394,71.46118721461188,20.776255707762555,81.03448275862068,83.33333333333334,12.442922374429223,10.159817351598173,71.46118721461188,80.59360730593608,31518.01935271468
Motorola Inc,2320.0,2107.0,1971.0,1773.0,1183,1183,952,1183,549,451,352,298,35430000000.0,Information Technology,Aug 04 2022,MSI,28.14,4.15,30.91,39.11,0.0,-,48.7%,48.62,19.18%,18.89,17.88%,15.88%,15.34%,12.5%,47.75,7.36,7.17,-1.89,-26.75,5.24,9.85,0.0,0.0,11.53,9.4%,16.9%,14.07%,9.49%,27.13%,17.26,6.71%,10.06%,6.24,-2.16,0.86,1.1,-,-,0.75,5.74,443.32K,68.02K,4.06,1.54,1.44,10.94,39.83%,12189.0,12189.0,11131,10423,-40.0,-263.0,-358,-496,-7.68,-20.76,6.64,45.08,1183,6.71,0.30851663846587707,0.10109159943046986,0.5099137931034483,0.5791212825847509,0.23663793103448275,0.12689036563021303,0.11172641999617142,-0.8479087452471483,83.33333333333334,55.25114155251142,63.013698630136986,74.20091324200914,60.273972602739725,84.0909090909091,47.72727272727273,131.8181818181818,50.91324200913242,64.84018264840182,0.9852216748768473,3.4246575342465753,67.46575342465754,62.10045662100456,87.67123287671232,70.77625570776256,31485.49630184018
Aon Corp,3670.0,3080.0,2702.0,2886.0,0,0,-,0,1367,1114,-800,673,56530000000.0,Financial,Aug 05 2022,AON,42.8,4.64,35.82,38.16,48.99,-,-,0.0,19.08%,17.81,16.76%,14.89%,11.53%,12.48%,55.38,5.59,5.55,5.5,-36.69,4.91,7.78,50.21,35.22,4.33,4.79%,9.67%,10.09%,18.11%,-31.16%,4.24,4.11%,8.49%,5.32,-2.56,-,1.07,822.85%,873.75%,0.38,-,246.76K,28.46K,1.58,0.83,0.85,8.45,25.13%,33491.0,33491.0,31816,34580,1177.0,1061.0,2209,4462,-14.52,-6.64,10.37,54.43,0,4.11,0.27165627165627165,0.19155844155844157,0.0,0.0,0.37247956403269755,0.07305445243995899,0.06139957998666308,0.10933081998114987,93.83561643835617,1.4840182648401825,33.56164383561644,91.78082191780823,76.71232876712328,93.93939393939394,6.0606060606060606,100.0,44.74885844748858,9.817351598173515,91.13300492610837,97.94520547945206,72.03196347031964,70.54794520547945,85.38812785388129,86.0730593607306,31422.251838855525
Freeport Mcm,6603.0,6164.0,6083.0,5748.0,2964,2964,2532,2964,2809,2305,2462,2067,53800000000.0,Materials,Jul 27 2022,FCX,10.25,2.08,9.72,9.61,3.45,3.45,41.2%,26.14,39.2%,23.4,36.48%,19.15%,25.59%,12.04%,16.62,2.93,2.9,10.24,10.24,5.74,5.65,39.56,17.99,13.61,5.08%,19.8%,6.9%,113.78%,181.84%,0.0,36.14%,51.37%,9.03,-5.54,1.68,2.37,55.54%,64.72%,0.53,3.36,995.87K,254.82K,17.66,0.85,0.0,14.47,12.9%,48832.0,48832.0,46917,45436,14866.0,13980.0,13353,12011,-28.77,-16.03,-17.14,228.71,2964,36.14,0.1487473903966597,0.07121998702141466,0.4488868696047251,0.4819904057240426,0.42541269120096925,0.09014580602883356,0.08395451070336392,0.06337625178826896,76.9406392694064,46.80365296803653,44.74885844748858,95.2054794520548,75.79908675799086,85.18518518518519,88.88888888888889,174.07407407407408,64.49771689497716,33.56164383561644,83.49753694581281,53.19634703196348,36.18721461187215,29.22374429223744,72.14611872146118,19.63470319634703,31417.218573253056
W W Grainger Inc,3647.0,3359.0,3372.0,3207.0,1383,1383,1250,1383,534,417,438,334,23950000000.0,Industrials,Jul 29 2022,GWW,20.62,1.75,73.24,61.5,11.44,16.21,36.88%,37.62,12.68%,10.39,12.21%,9.76%,9.16%,7.26%,261.75,20.1,19.98,40.72,28.73,7.12,27.73,60.1,43.29,18.67,13.97%,26.19%,19.62%,57.37%,58.58%,15.15,18.26%,14.35%,5.14,-2.15,1.44,2.55,112.35%,112.35%,2.04,4.76,598.46K,54.80K,7.6,1.48,1.59,6.03,28.78%,6993.0,6993.0,6390,6462,2081.0,1874.0,1827,1868,-2.87,-7.89,2.2,80.9,1383,18.26,0.13719987527284067,0.08573980351295028,0.37921579380312587,0.40721383879278616,0.14642171647929805,0.347681014347681,0.3237761571094904,0.1104589114194237,80.36529680365297,39.04109589041096,91.78082191780823,53.88127853881278,44.52054794520548,81.42857142857143,62.857142857142854,144.28571428571428,43.83561643835616,49.31506849315068,91.37931034482759,85.84474885844749,30.02283105022831,90.41095890410958,69.17808219178082,51.369863013698634,31323.71842454507
Crowdstrike Holdings Inc,431.01,380.05,337.69,302.84,318.39,318.39,247.26,318.39,-23.53,-40.26,-47.4,-31.35,33830000000.0,Information Technology,Jun 03 2022,CRWD,0.0,22.14,72.85,72.85,31.15,62.76,73.6%,71.78,-9.82%,-20.45,-11.02%,-20.81%,-16.01%,-23.37%,6.39,-1.03,-1.03,4.45,2.22,8.65,-0.72,-24.76,-65.47,-7.32,-11.17%,-11.43%,-18.18%,-113.27%,-143.54%,0.0,62.69%,66%,94.06,60.26,-,1.83,72.09%,72.09%,0.46,-,292.37K,-46.80K,4.78,0.0,0.0,0.0,-,3618.38,3618.38,3136.05,2881.17,1025.76,948.18,904.27,849.26,-33.66,-29.82,-26.35,0.0,318.39,62.69,0.423226786421873,0.13408762004999336,0.7387067585438852,0.8773551760483332,-0.05459270086540916,0.07941122822920754,0.06686187372986438,0.08181990761247869,89.95433789954338,79.90867579908677,37.21461187214612,4.794520547945205,58.21917808219178,90.9090909090909,89.77272727272727,180.6818181818182,99.54337899543378,88.35616438356165,87.93103448275862,96.11872146118722,99.54337899543378,90.18264840182648,93.37899543378995,3.5388127853881275,31260.069638281737
Auto Data Process,4513.0,4025.4,3832.3,3737.0,2007,2007,1615.9,2007,1179,901.9,890.5,678.5,86620000000.0,Information Technology,Jul 28 2022,ADP,30.79,5.41,86.08,126.38,20.8,160.85,42.54%,42.31,22.66%,20.97,22.96%,20.83%,17.77%,16.16%,38.09,6.1,6.07,10.03,1.29,3.97,7.97,58.0,44.94,4.53,5.51%,30.52%,25.85%,16.57%,17.84%,13.29,10.02%,9.99%,5.16,5.56,-,1.01,71.23%,71.43%,0.25,-,287.64K,51.10K,5.35,2.0,1.95,15.31,58.17%,72068.1,72068.1,59987.2,48772.5,4192.9,5049.6,5350.7,5670.1,-9.17,-14.92,7.88,30.28,2007,10.02,0.20765319775220764,0.1211308192974611,0.4447152670064259,0.49839517746171086,0.26124529138045643,0.041747550811894116,0.03725110925175864,-0.16965700253485438,87.44292237442922,45.662100456621005,16.210045662100455,78.31050228310502,86.0730593607306,70.45454545454545,42.04545454545455,112.5,44.29223744292237,56.39269406392694,7.8817733990147785,93.60730593607306,77.1689497716895,92.46575342465754,80.13698630136986,74.88584474885845,31178.584362417616
Mercadolibre,2248.0,2130.77,1857.45,1702.75,1073,1073,806.59,1073,139,23.32,160.38,166.16,41090000000.0,Consumer Discretionary,Aug 04 2022,MELI,205.02,4.75,106.17,102.29,23.76,27.27,43.92%,45.22,6.16%,2.21,4.31%,1.27%,2.4%,-0.65%,158.97,1.67,1.67,31.54,27.47,59.25,8.82,23.39,-2.14,2.35,-0.5%,5.62%,-1.02%,289.06%,"1,456.49%",-11.54,63.08%,68.92%,52.96,51.11,1.36,1.4,166.02%,257.84%,0.98,24.04,265.01K,6.37K,4.46,0.0,0.0,0.0,0%,11023.0,11023.0,6800.02,6142.69,1589.0,1531.69,122.98,81.03,-31.51,-42.82,-44.19,38.21,1073,63.08,0.32021729555131406,0.05501766966871132,0.47731316725978645,0.5406242875335213,0.061832740213523134,0.13595814811454837,0.12003643896096042,0.03741618734861489,71.00456621004567,51.598173515981735,66.89497716894978,31.7351598173516,66.21004566210046,80.59701492537313,82.08955223880598,162.6865671641791,98.85844748858447,59.589041095890416,75.86206896551724,94.74885844748859,73.0593607305936,94.97716894977168,88.35616438356165,98.85844748858447,31133.596895071172
Weyerhaeuser,3112.0,2206.0,2345.0,3144.0,1465,1465,756,1465,1068,609,649,1429,28640000000.0,Real Estate,Jul 29 2022,WY,10.55,2.61,15.39,28.66,2.76,2.76,41.52%,28.51,34.75%,19.77,31.7%,14.39%,24.96%,12.09%,14.4,3.48,3.47,13.73,13.73,1.62,4.23,27.57,10.51,15.87,5.45%,16.82%,5.86%,13.4%,102.73%,44.87,24.18%,30.05%,9.89,-2.87,2.2,2.82,49.36%,49.36%,0.64,11.33,1.17M,292.71K,16.2,1.9,0.0,-19.84,73.41%,17116.0,17116.0,18092,17830,10237.0,10767.0,10369,10400,-2.98,-6.0,1.04,54.47,1465,24.18,-0.010178117048346057,0.41069809610154123,0.47075835475578404,0.5422411400018506,0.34318766066838047,0.12121212121212122,0.10523292046428293,-0.049224482214172936,98.85844748858447,50.68493150684932,60.50228310502283,89.95433789954338,51.82648401826484,24.137931034482758,31.03448275862069,55.172413793103445,69.63470319634703,35.38812785388128,17.980295566502463,44.29223744292237,47.26027397260274,37.89954337899543,27.168949771689498,21.232876712328768,31062.633556020424
Salesforce Com,7326.0,6863.0,6340.0,5963.0,5312,5312,4727,5312,-182,27,312,340,156600000000.0,Information Technology,May 31 2022,CRM,104.8,5.9,29.59,29.59,2.68,128.55,73.48%,74.15,1.88%,2.52,5.78%,6.99%,5.45%,8.24%,27.34,1.51,1.48,58.78,1.23,10.65,4.89,2.9,5.45,1.79,3.17%,2.37%,4.51%,-109.23%,-65.99%,26.29,25.94%,24.66%,25.71,9.09,-,1.05,18.22%,18.22%,0.33,-,360.23K,19.64K,2.63,0.0,0.0,0.0,0%,95209.0,95209.0,88658,64885,58131.0,57054.0,55520,42567,-11.88,-34.32,-23.32,5.32,5312,25.94,0.2285762200234781,0.06746320850939823,0.7250887250887251,0.8020534500981429,-0.024843024843024843,0.0512976714386245,0.046375167613705984,0.0188768535072037,75.11415525114155,78.08219178082192,21.00456621004566,6.164383561643835,92.46575342465754,76.13636363636364,79.54545454545455,155.6818181818182,94.29223744292237,90.41095890410958,64.28571428571429,43.60730593607306,80.02283105022832,60.73059360730594,82.1917808219178,97.48858447488584,30969.636185732084
Datadog Inc,363.03,326.2,270.49,233.55,288.57,288.57,207.16,288.57,10.41,8.46,-4.89,-9.89,30670000000.0,Information Technology,Aug 11 2022,DDOG,17900.41,23.25,110.74,82.58,24.83,34.22,78.04%,0.0,0.34%,0.0,0.42%,-,0.17%,-,3.74,-0.07,-0.07,3.55,2.57,5.31,0.09,0.21,0.0,0.09,-,0.12%,-,170.26%,103.39%,0.0,82.84%,77.9%,0.0,0.0,-,3.33,65.93%,65.93%,0.53,-,372.90K,0.64K,5.56,0.0,0.0,0.0,0%,2529.01,2529.01,2194.17,2076.73,1116.86,1041.2,957.41,912.88,-27.8,-45.24,24.05,0.0,288.57,82.84,0.5543994861913936,0.11290619251992638,0.7948929840509049,0.9673250814987387,0.028675316089579374,0.09569752590934791,0.07863880859835798,0.07266615443718771,86.3013698630137,85.61643835616438,48.17351598173516,24.429223744292237,54.109589041095894,96.5909090909091,95.45454545454545,192.04545454545456,12.557077625570775,9.817351598173515,85.4679802955665,95.2054794520548,99.77168949771689,95.4337899543379,95.662100456621,100.0,30916.150386379482
